instance,variant,kappa1,rows,basic_structural,basic_slack,singular,mip_obj,mip_gap,note
instance012.txt,Ruiz,1377179555249.8022,10080,2642,7438,0,121231.38828528696,0.0,
instance014.txt,Base,154726467907.65567,10080,2761,7319,0,237180.17223124707,0.0,
instance014.txt,SA-Aug,74156523735.87749,10080,2761,7319,0,237180.17223124707,0.0,
instance014.txt,Flat-Aug,8335287953.87837,10080,2761,7319,0,237180.17223124707,0.0,
instance014.txt,SA-Mat,45453771615.398705,10080,2761,7319,0,237180.17223124707,0.0,
instance014.txt,Flat-Mat,973973636.5412037,10080,2761,7319,0,237180.17223124707,0.0,
instance014.txt,Ruiz,254188544922.23807,10080,2761,7319,0,237180.17223124707,0.0,
instance019.txt,Base,54515712964.3215,10080,2362,7718,0,0.0,0.0,
instance019.txt,SA-Aug,46558953657.92416,10080,2362,7718,0,0.0,0.0,
instance019.txt,Flat-Aug,2078032533.5660233,10080,2362,7718,0,0.0,0.0,
instance019.txt,SA-Mat,10940695586.196028,10080,2362,7718,0,0.0,0.0,
instance019.txt,Flat-Mat,233521548.42575225,10080,2362,7718,0,0.0,0.0,
instance019.txt,Ruiz,175041020439.74216,10080,2362,7718,0,0.0,0.0,
instance020.txt,Base,15579953490.850784,10080,2325,7755,0,0.0,0.0,
instance020.txt,SA-Aug,47771011922.81523,10080,2325,7755,0,0.0,0.0,
instance020.txt,Flat-Aug,400024572.49587935,10080,2325,7755,0,0.0,0.0,
instance020.txt,SA-Mat,3153364325.9939218,10080,2325,7755,0,0.0,0.0,
instance020.txt,Flat-Mat,66656290.01272919,10080,2325,7755,0,0.0,0.0,
instance020.txt,Ruiz,161728595552.2592,10080,2325,7755,0,0.0,0.0,
instance021.txt,Base,218932459459.1603,10080,3466,6614,0,-253071.0,3.680084144826861e-15,
instance021.txt,SA-Aug,82121724357.71716,10080,3466,6614,0,-253071.0,3.680084144826861e-15,
instance021.txt,Flat-Aug,5934765753.441871,10080,3466,6614,0,-253071.0,3.680084144826861e-15,
instance021.txt,SA-Mat,43825257344.074066,10080,3466,6614,0,-253071.0,3.680084144826861e-15,
instance021.txt,Flat-Mat,938164861.0289617,10080,3466,6614,0,-253071.0,3.680084144826861e-15,
instance021.txt,Ruiz,349455740118.24927,10080,3466,6614,0,-253071.0,3.680084144826861e-15,
instance022.txt,Base,454876690030.99457,10080,3960,6120,0,-292984.3697415988,0.000668370724697996,
instance022.txt,SA-Aug,253527746532.65558,10080,3960,6120,0,-292984.3697415988,0.000668370724697996,
instance022.txt,Flat-Aug,14657498637.388876,10080,3960,6120,0,-292984.3697415988,0.000668370724697996,
instance022.txt,SA-Mat,253527788444.42682,10080,3960,6120,0,-292984.3697415988,0.000668370724697996,
instance022.txt,Flat-Mat,5432538891.708016,10080,3960,6120,0,-292984.3697415988,0.000668370724697996,
instance022.txt,Ruiz,791858023432.5369,10080,3960,6120,0,-292984.3697415988,0.000668370724697996,
instance023.txt,Base,431556126260.61127,10080,3960,6120,0,-211887.3793825234,0.0006942808742573525,
instance023.txt,SA-Aug,249933344622.27493,10080,3960,6120,0,-211887.3793825234,0.0006942808742573525,
instance023.txt,Flat-Aug,15457797366.043562,10080,3960,6120,0,-211887.3793825234,0.0006942808742573525,
instance023.txt,SA-Mat,249933374155.22415,10080,3960,6120,0,-211887.3793825234,0.0006942808742573525,
instance023.txt,Flat-Mat,5355518555.8355055,10080,3960,6120,0,-211887.3793825234,0.0006942808742573525,
instance023.txt,Ruiz,784405954379.9993,10080,3960,6120,0,-211887.3793825234,0.0006942808742573525,
instance024.txt,Base,1271755877220.92,10080,4096,5984,0,1462161.9746986856,0.0,
instance024.txt,SA-Aug,1182415591344.475,10080,4096,5984,0,1462161.9746986856,0.0,
instance024.txt,Flat-Aug,22419118496.99772,10080,4096,5984,0,1462161.9746986856,0.0,
instance024.txt,SA-Mat,234229990560.83954,10080,4096,5984,0,1462161.9746986856,0.0,
instance024.txt,Flat-Mat,5019029831.536931,10080,4096,5984,0,1462161.9746986856,0.0,
instance024.txt,Ruiz,2155758313712.2102,10080,4096,5984,0,1462161.9746986856,0.0,
instance025.txt,Base,433729891938.2164,10080,3960,6120,0,-2970241.460706212,5.076268890944451e-05,
instance025.txt,SA-Aug,264807001215.81366,10080,3960,6120,0,-2970241.460706212,5.076268890944451e-05,
instance025.txt,Flat-Aug,7701896379.007133,10080,3960,6120,0,-2970241.460706212,5.076268890944451e-05,
instance025.txt,SA-Mat,264807045485.49426,10080,3960,6120,0,-2970241.460706212,5.076268890944451e-05,
instance025.txt,Flat-Mat,5674228384.292384,10080,3960,6120,0,-2970241.460706212,5.076268890944451e-05,
instance025.txt,Ruiz,757435172005.184,10080,3960,6120,0,-2970241.460706212,5.076268890944451e-05,
instance026.txt,Base,679233698649.3204,10080,3994,6086,0,-1288735.5386239048,0.08767412381775444,
instance026.txt,SA-Aug,326499151947.6031,10080,3994,6086,0,-1288735.5386239048,0.08767412381775444,
instance026.txt,Flat-Aug,5679514266.523382,10080,3994,6086,0,-1288735.5386239048,0.08767412381775444,
instance026.txt,SA-Mat,181172403656.7116,10080,3994,6086,0,-1288735.5386239048,0.08767412381775444,
instance026.txt,Flat-Mat,3882123277.3268614,10080,3994,6086,0,-1288735.5386239048,0.08767412381775444,
instance026.txt,Ruiz,1653634380469.6084,10080,3994,6086,0,-1288735.5386239048,0.08767412381775444,
instance027.txt,Base,512244260982.1124,10080,3960,6120,0,-1599730.5345885693,0.0,
instance027.txt,SA-Aug,245549833169.2842,10080,3960,6120,0,-1599730.5345885693,0.0,
instance027.txt,Flat-Aug,17451089647.06043,10080,3960,6120,0,-1599730.5345885693,0.0,
instance027.txt,SA-Mat,198865321141.99167,10080,3960,6120,0,-1599730.5345885693,0.0,
instance027.txt,Flat-Mat,4261243305.692642,10080,3960,6120,0,-1599730.5345885693,0.0,
instance027.txt,Ruiz,1023535570643.0813,10080,3960,6120,0,-1599730.5345885693,0.0,
instance028.txt,Base,229574449263.65112,10080,3439,6641,0,-1791582.0,0.0,
instance028.txt,SA-Aug,59833799005.340004,10080,3439,6641,0,-1791582.0,0.0,
instance028.txt,Flat-Aug,4645516497.565074,10080,3439,6641,0,-1791582.0,0.0,
instance028.txt,SA-Mat,45953820877.646515,10080,3439,6641,0,-1791582.0,0.0,
instance028.txt,Flat-Mat,983775262.3603269,10080,3439,6641,0,-1791582.0,0.0,
instance028.txt,Ruiz,358343054440.2757,10080,3439,6641,0,-1791582.0,0.0,
