class,instance,kernel,reps_sa,reps_flat,median_sa_s,median_flat_s,median_diff_s,min_sa_s,min_flat_s,cv_sa,cv_flat,rel_iqr_sa,rel_iqr_flat,meta_sa_s,meta_flat_s,diag_sa_s,diag_flat_s,apply_sa_s,apply_flat_s,cached_sa_s,cached_flat_s
Simple,caso01a.txt,Augmented,20,20,0.008391,0.001420,0.006971,0.008296,0.001374,0.0101,0.1140,0.0111,0.0386,0.006983,0.000072,0.000647,0.000633,0.000713,0.000650,0.001359,0.001299
Simple,caso01a.txt,Matrix-only,20,20,0.008611,0.001458,0.007153,0.008408,0.001362,0.0108,0.0596,0.0149,0.0780,0.006991,0.000073,0.000648,0.000678,0.000876,0.000653,0.001524,0.001336
Simple,caso01b.txt,Augmented,20,20,0.008411,0.001407,0.007004,0.008271,0.001348,0.0094,0.0575,0.0148,0.0545,0.006988,0.000072,0.000648,0.000631,0.000713,0.000648,0.001362,0.001286
Simple,caso01b.txt,Matrix-only,20,20,0.008535,0.001395,0.007140,0.008437,0.001358,0.0119,0.0693,0.0134,0.0400,0.006965,0.000073,0.000647,0.000624,0.000877,0.000648,0.001523,0.001274
Simple,caso01c.txt,Augmented,20,20,0.008434,0.001391,0.007043,0.008295,0.001362,0.0553,0.0185,0.0154,0.0183,0.006991,0.000072,0.000654,0.000617,0.000709,0.000645,0.001360,0.001268
Simple,caso01c.txt,Matrix-only,20,20,0.008565,0.001392,0.007172,0.008427,0.001361,0.0126,0.0672,0.0106,0.0327,0.007006,0.000072,0.000645,0.000621,0.000878,0.000645,0.001523,0.001274
Simple,caso01d.txt,Augmented,20,20,0.008433,0.001453,0.006979,0.008293,0.001391,0.0125,0.0518,0.0165,0.0726,0.007024,0.000073,0.000646,0.000663,0.000711,0.000654,0.001357,0.001330
Simple,caso01d.txt,Matrix-only,20,20,0.008622,0.001395,0.007227,0.008457,0.001370,0.0121,0.0699,0.0191,0.0347,0.006998,0.000072,0.000649,0.000628,0.000882,0.000646,0.001530,0.001275
Simple,caso01e.txt,Augmented,20,20,0.008377,0.001395,0.006982,0.008292,0.001367,0.0080,0.0791,0.0090,0.0610,0.006959,0.000073,0.000646,0.000621,0.000714,0.000647,0.001360,0.001273
Simple,caso01e.txt,Matrix-only,20,20,0.008569,0.001394,0.007175,0.008464,0.001365,0.0152,0.0263,0.0157,0.0395,0.006994,0.000072,0.000645,0.000621,0.000880,0.000646,0.001525,0.001276
Simple,caso01f.txt,Augmented,20,20,0.008407,0.001391,0.007017,0.008332,0.001365,0.0098,0.0293,0.0164,0.0207,0.006999,0.000073,0.000646,0.000625,0.000707,0.000648,0.001356,0.001273
Simple,caso01f.txt,Matrix-only,20,20,0.008654,0.001447,0.007207,0.008491,0.001368,0.0118,0.0988,0.0166,0.0919,0.007013,0.000073,0.000659,0.000673,0.000885,0.000649,0.001558,0.001325
Simple,caso02a.txt,Augmented,20,20,0.008371,0.001412,0.006959,0.008263,0.001351,0.0113,0.0516,0.0093,0.0361,0.006971,0.000073,0.000646,0.000642,0.000711,0.000649,0.001361,0.001290
Simple,caso02a.txt,Matrix-only,20,20,0.008557,0.001391,0.007166,0.008443,0.001353,0.0142,0.0397,0.0107,0.0465,0.006957,0.000072,0.000647,0.000623,0.000887,0.000648,0.001532,0.001271
Simple,caso02b.txt,Augmented,20,20,0.008378,0.001395,0.006983,0.008295,0.001367,0.0109,0.0362,0.0103,0.0431,0.006978,0.000073,0.000648,0.000625,0.000711,0.000645,0.001358,0.001274
Simple,caso02b.txt,Matrix-only,20,20,0.008551,0.001449,0.007101,0.008435,0.001367,0.0097,0.0732,0.0117,0.1298,0.006956,0.000073,0.000646,0.000631,0.000878,0.000650,0.001523,0.001307
Simple,caso02c.txt,Augmented,20,20,0.008432,0.001442,0.006989,0.008302,0.001381,0.0109,0.0488,0.0168,0.0504,0.007011,0.000073,0.000655,0.000664,0.000715,0.000649,0.001369,0.001319
Simple,caso02c.txt,Matrix-only,20,20,0.008547,0.001399,0.007148,0.008425,0.001372,0.0127,0.0697,0.0113,0.0540,0.006982,0.000073,0.000646,0.000627,0.000877,0.000649,0.001524,0.001280
Simple,caso02d.txt,Augmented,20,20,0.008441,0.001405,0.007036,0.008378,0.001367,0.0054,0.0538,0.0085,0.0504,0.007033,0.000072,0.000644,0.000630,0.000709,0.000647,0.001355,0.001282
Simple,caso02d.txt,Matrix-only,20,20,0.008577,0.001387,0.007191,0.008533,0.001372,0.0116,0.0244,0.0175,0.0120,0.007028,0.000072,0.000647,0.000623,0.000873,0.000641,0.001519,0.001266
Simple,caso02e.txt,Augmented,20,20,0.008481,0.001399,0.007082,0.008355,0.001356,0.0645,0.0563,0.0166,0.0498,0.007028,0.000073,0.000654,0.000635,0.000721,0.000646,0.001373,0.001282
Simple,caso02e.txt,Matrix-only,20,20,0.008623,0.001432,0.007191,0.008521,0.001372,0.0086,0.0475,0.0097,0.0450,0.007029,0.000072,0.000653,0.000643,0.000882,0.000647,0.001538,0.001297
Simple,caso02f.txt,Augmented,20,20,0.008405,0.001392,0.007012,0.008327,0.001349,0.0091,0.0567,0.0109,0.0684,0.007009,0.000072,0.000642,0.000620,0.000702,0.000646,0.001343,0.001272
Simple,caso02f.txt,Matrix-only,20,20,0.008646,0.001386,0.007261,0.008506,0.001350,0.0156,0.0505,0.0093,0.0407,0.007052,0.000073,0.000646,0.000621,0.000879,0.000645,0.001527,0.001269
Simple,caso03a.txt,Augmented,20,20,0.008367,0.001414,0.006953,0.008255,0.001358,0.0096,0.0750,0.0113,0.0752,0.006961,0.000072,0.000648,0.000647,0.000710,0.000649,0.001359,0.001293
Simple,caso03a.txt,Matrix-only,20,20,0.008641,0.001464,0.007177,0.008444,0.001365,0.0211,0.0735,0.0263,0.0590,0.007039,0.000073,0.000652,0.000693,0.000879,0.000648,0.001532,0.001343
Simple,caso03b.txt,Augmented,20,20,0.008532,0.001419,0.007112,0.008323,0.001363,0.0338,0.0788,0.0210,0.1187,0.007051,0.000072,0.000652,0.000644,0.000713,0.000651,0.001369,0.001300
Simple,caso03b.txt,Matrix-only,20,20,0.008637,0.001395,0.007241,0.008491,0.001353,0.0224,0.0409,0.0175,0.0336,0.006988,0.000072,0.000649,0.000631,0.000882,0.000642,0.001532,0.001275
Simple,caso03c.txt,Augmented,20,20,0.008394,0.001418,0.006976,0.008272,0.001351,0.0155,0.0592,0.0146,0.0740,0.006957,0.000072,0.000651,0.000651,0.000703,0.000646,0.001358,0.001293
Simple,caso03c.txt,Matrix-only,20,20,0.008672,0.001446,0.007226,0.008493,0.001371,0.2097,0.1510,0.1111,0.1649,0.007022,0.000073,0.000669,0.000675,0.000881,0.000648,0.001548,0.001322
Simple,caso03d.txt,Augmented,20,20,0.008685,0.001694,0.006990,0.008409,0.001396,0.0160,0.0945,0.0242,0.1059,0.007153,0.000075,0.000730,0.000823,0.000730,0.000678,0.001459,0.001527
Simple,caso03d.txt,Matrix-only,20,20,0.008569,0.001428,0.007141,0.008469,0.001362,0.0095,0.0384,0.0132,0.0442,0.006987,0.000072,0.000649,0.000645,0.000882,0.000646,0.001531,0.001305
Simple,caso03e.txt,Augmented,20,20,0.008385,0.001404,0.006981,0.008285,0.001365,0.0155,0.0414,0.0093,0.0432,0.006981,0.000071,0.000649,0.000624,0.000709,0.000648,0.001360,0.001286
Simple,caso03e.txt,Matrix-only,20,20,0.008539,0.001396,0.007143,0.008413,0.001344,0.0163,0.0360,0.0147,0.0450,0.006963,0.000072,0.000648,0.000634,0.000876,0.000639,0.001526,0.001273
Simple,caso03f.txt,Augmented,20,20,0.008468,0.001402,0.007066,0.008213,0.001374,0.0136,0.0368,0.0225,0.0473,0.007016,0.000072,0.000657,0.000629,0.000714,0.000649,0.001372,0.001284
Simple,caso03f.txt,Matrix-only,20,20,0.008711,0.001452,0.007259,0.008450,0.001365,0.0146,0.0729,0.0145,0.0798,0.007035,0.000072,0.000684,0.000673,0.000891,0.000650,0.001570,0.001331
Simple,caso04a.txt,Augmented,20,20,0.008505,0.001396,0.007110,0.008351,0.001360,0.0147,0.0418,0.0145,0.0496,0.007049,0.000074,0.000649,0.000631,0.000714,0.000645,0.001361,0.001273
Simple,caso04a.txt,Matrix-only,20,20,0.008654,0.001432,0.007222,0.008537,0.001376,0.0107,0.0670,0.0199,0.0800,0.007065,0.000075,0.000651,0.000664,0.000879,0.000647,0.001531,0.001302
Simple,caso04b.txt,Augmented,20,20,0.008460,0.001433,0.007026,0.008359,0.001346,0.0090,0.0992,0.0141,0.0968,0.007047,0.000074,0.000644,0.000657,0.000712,0.000653,0.001356,0.001311
Simple,caso04b.txt,Matrix-only,20,20,0.008648,0.001430,0.007219,0.008480,0.001357,0.0131,0.0499,0.0192,0.0748,0.007052,0.000074,0.000649,0.000675,0.000888,0.000646,0.001533,0.001312
Simple,caso04c.txt,Augmented,20,20,0.008505,0.001439,0.007066,0.008331,0.001378,0.0104,0.0613,0.0117,0.0565,0.007065,0.000074,0.000651,0.000684,0.000712,0.000651,0.001365,0.001322
Simple,caso04c.txt,Matrix-only,20,20,0.008621,0.001445,0.007176,0.008499,0.001370,0.0123,0.0677,0.0175,0.0968,0.007032,0.000074,0.000647,0.000657,0.000881,0.000646,0.001524,0.001322
Simple,caso04d.txt,Augmented,20,20,0.008481,0.001420,0.007061,0.008347,0.001372,0.0105,0.0626,0.0108,0.1122,0.007054,0.000073,0.000649,0.000634,0.000710,0.000656,0.001360,0.001297
Simple,caso04d.txt,Matrix-only,20,20,0.008637,0.001400,0.007237,0.008503,0.001372,0.0161,0.4877,0.0225,0.0762,0.007041,0.000074,0.000650,0.000631,0.000881,0.000650,0.001529,0.001277
Simple,caso04e.txt,Augmented,20,20,0.008445,0.001421,0.007024,0.008344,0.001376,0.0109,0.0532,0.0162,0.0977,0.007039,0.000073,0.000649,0.000641,0.000711,0.000655,0.001361,0.001301
Simple,caso04e.txt,Matrix-only,20,20,0.008593,0.001415,0.007179,0.008467,0.001368,0.0121,0.1727,0.0133,0.0413,0.007005,0.000074,0.000649,0.000646,0.000881,0.000648,0.001528,0.001291
Simple,caso04f.txt,Augmented,20,20,0.008446,0.001390,0.007056,0.008327,0.001345,0.0087,0.0350,0.0123,0.0213,0.007031,0.000073,0.000645,0.000628,0.000707,0.000644,0.001355,0.001270
Simple,caso04f.txt,Matrix-only,20,20,0.008595,0.001410,0.007185,0.008505,0.001371,0.0166,0.0478,0.0226,0.0318,0.007032,0.000073,0.000649,0.000635,0.000876,0.000647,0.001524,0.001287
Simple,caso05a.txt,Augmented,20,20,0.008507,0.001390,0.007117,0.008405,0.001361,0.0131,0.0635,0.0127,0.0082,0.007098,0.000072,0.000646,0.000623,0.000711,0.000648,0.001355,0.001269
Simple,caso05a.txt,Matrix-only,20,20,0.008687,0.001398,0.007289,0.008534,0.001371,0.0084,0.0534,0.0145,0.0335,0.007081,0.000074,0.000647,0.000631,0.000881,0.000647,0.001527,0.001278
Simple,caso05b.txt,Augmented,20,20,0.008569,0.001440,0.007130,0.008398,0.001389,0.0110,0.0439,0.0146,0.0430,0.007140,0.000074,0.000648,0.000656,0.000713,0.000652,0.001362,0.001318
Simple,caso05b.txt,Matrix-only,20,20,0.008706,0.001411,0.007296,0.008574,0.001364,0.0128,0.0519,0.0232,0.0483,0.007117,0.000073,0.000647,0.000637,0.000883,0.000647,0.001526,0.001286
Simple,caso05c.txt,Augmented,20,20,0.008493,0.001389,0.007104,0.008396,0.001360,0.0099,0.0298,0.0099,0.0309,0.007070,0.000073,0.000643,0.000622,0.000708,0.000645,0.001351,0.001269
Simple,caso05c.txt,Matrix-only,20,20,0.008673,0.001407,0.007266,0.008547,0.001373,0.0097,0.0480,0.0110,0.0537,0.007113,0.000074,0.000646,0.000636,0.000876,0.000644,0.001522,0.001285
Simple,caso05d.txt,Augmented,20,20,0.008490,0.001431,0.007059,0.008412,0.001376,0.0103,0.0695,0.0156,0.0594,0.007093,0.000073,0.000646,0.000652,0.000709,0.000651,0.001355,0.001309
Simple,caso05d.txt,Matrix-only,20,20,0.008702,0.001410,0.007292,0.008550,0.001382,0.0126,0.0664,0.0176,0.0462,0.007131,0.000074,0.000648,0.000634,0.000884,0.000648,0.001533,0.001281
Simple,caso05e.txt,Augmented,20,20,0.008527,0.001403,0.007124,0.008410,0.001375,0.0090,0.0502,0.0132,0.0499,0.007119,0.000074,0.000645,0.000636,0.000712,0.000649,0.001357,0.001280
Simple,caso05e.txt,Matrix-only,20,20,0.008679,0.001405,0.007274,0.008522,0.001365,0.0084,0.0358,0.0111,0.0409,0.007111,0.000074,0.000643,0.000634,0.000875,0.000647,0.001520,0.001281
Simple,caso05f.txt,Augmented,20,20,0.008506,0.001410,0.007096,0.008409,0.001357,0.0070,0.0260,0.0092,0.0414,0.007104,0.000073,0.000646,0.000636,0.000709,0.000650,0.001354,0.001283
Simple,caso05f.txt,Matrix-only,20,20,0.008683,0.001425,0.007257,0.008584,0.001369,0.0109,0.0464,0.0194,0.0611,0.007089,0.000074,0.000647,0.000653,0.000881,0.000650,0.001525,0.001299
Simple,caso09a.txt,Augmented,20,20,0.008546,0.001477,0.007069,0.008362,0.001384,0.0142,0.0924,0.0216,0.0926,0.007098,0.000073,0.000663,0.000696,0.000718,0.000656,0.001374,0.001352
Simple,caso09a.txt,Matrix-only,20,20,0.008629,0.001404,0.007225,0.008525,0.001354,0.0090,0.0726,0.0060,0.0299,0.007075,0.000073,0.000643,0.000636,0.000875,0.000651,0.001520,0.001280
Simple,caso09b.txt,Augmented,20,20,0.008468,0.001386,0.007082,0.008387,0.001360,0.0116,0.0412,0.0108,0.0127,0.007069,0.000072,0.000645,0.000623,0.000712,0.000645,0.001360,0.001267
Simple,caso09b.txt,Matrix-only,20,20,0.008602,0.001413,0.007189,0.008473,0.001366,0.0088,0.0392,0.0068,0.0638,0.007029,0.000072,0.000644,0.000639,0.000879,0.000644,0.001524,0.001282
Simple,caso09c.txt,Augmented,20,20,0.008508,0.001393,0.007115,0.008390,0.001363,0.0118,0.0676,0.0155,0.0622,0.007100,0.000072,0.000651,0.000625,0.000712,0.000644,0.001362,0.001273
Simple,caso09c.txt,Matrix-only,20,20,0.008687,0.001451,0.007236,0.008540,0.001363,0.0122,0.1712,0.0153,0.0969,0.007061,0.000073,0.000668,0.000690,0.000882,0.000645,0.001547,0.001328
Simple,caso09d.txt,Augmented,20,20,0.008484,0.001392,0.007092,0.008370,0.001372,0.0083,0.0323,0.0101,0.0157,0.007047,0.000072,0.000652,0.000624,0.000711,0.000646,0.001365,0.001273
Simple,caso09d.txt,Matrix-only,20,20,0.008621,0.001391,0.007230,0.008504,0.001368,0.0077,0.0399,0.0099,0.0511,0.007060,0.000072,0.000647,0.000629,0.000877,0.000644,0.001523,0.001273
Simple,caso09e.txt,Augmented,20,20,0.008447,0.001390,0.007057,0.008363,0.001371,0.0115,0.0617,0.0156,0.0429,0.007039,0.000072,0.000647,0.000621,0.000710,0.000649,0.001359,0.001272
Simple,caso09e.txt,Matrix-only,20,20,0.008668,0.001413,0.007255,0.008499,0.001372,0.0139,0.0444,0.0175,0.0581,0.007058,0.000073,0.000648,0.000639,0.000884,0.000645,0.001534,0.001290
Simple,caso09f.txt,Augmented,20,20,0.008511,0.001461,0.007050,0.008385,0.001360,0.0108,0.0410,0.0126,0.0702,0.007101,0.000073,0.000645,0.000695,0.000713,0.000652,0.001358,0.001336
Simple,caso09f.txt,Matrix-only,20,20,0.008595,0.001394,0.007201,0.008481,0.001364,0.0115,0.0598,0.0108,0.0512,0.007040,0.000072,0.000644,0.000630,0.000875,0.000645,0.001519,0.001277
Simple,caso10a.txt,Augmented,20,20,0.008409,0.001401,0.007008,0.008308,0.001385,0.0104,0.0481,0.0170,0.0226,0.007007,0.000073,0.000650,0.000634,0.000710,0.000646,0.001359,0.001280
Simple,caso10a.txt,Matrix-only,20,20,0.008565,0.001412,0.007153,0.008484,0.001358,0.0113,0.0584,0.0081,0.0676,0.006994,0.000072,0.000649,0.000634,0.000878,0.000644,0.001526,0.001294
Simple,caso10b.txt,Augmented,20,20,0.008498,0.001405,0.007093,0.008321,0.001372,0.0116,0.0430,0.0194,0.0562,0.007049,0.000074,0.000652,0.000636,0.000716,0.000646,0.001371,0.001279
Simple,caso10b.txt,Matrix-only,20,20,0.008602,0.001404,0.007198,0.008450,0.001378,0.0123,0.0513,0.0157,0.0638,0.007006,0.000072,0.000655,0.000631,0.000880,0.000646,0.001534,0.001285
Simple,caso10c.txt,Augmented,20,20,0.008455,0.001394,0.007061,0.008301,0.001376,0.0140,0.0354,0.0157,0.0215,0.007038,0.000072,0.000652,0.000624,0.000713,0.000648,0.001369,0.001275
Simple,caso10c.txt,Matrix-only,20,20,0.008631,0.001395,0.007236,0.008474,0.001366,0.0126,0.0310,0.0216,0.0450,0.007030,0.000072,0.000651,0.000625,0.000880,0.000645,0.001529,0.001271
Simple,caso10d.txt,Augmented,20,20,0.008430,0.001409,0.007021,0.008343,0.001357,0.0104,0.0406,0.0144,0.0430,0.007006,0.000072,0.000649,0.000629,0.000715,0.000647,0.001365,0.001288
Simple,caso10d.txt,Matrix-only,20,20,0.008600,0.001426,0.007175,0.008447,0.001361,0.0128,0.0528,0.0149,0.0588,0.007004,0.000073,0.000651,0.000649,0.000880,0.000644,0.001529,0.001307
Simple,caso10e.txt,Augmented,20,20,0.008479,0.001405,0.007074,0.008359,0.001369,0.0070,0.0515,0.0109,0.0405,0.007051,0.000072,0.000654,0.000629,0.000714,0.000649,0.001365,0.001282
Simple,caso10e.txt,Matrix-only,20,20,0.008553,0.001386,0.007167,0.008425,0.001359,0.0116,0.0226,0.0147,0.0153,0.006987,0.000072,0.000647,0.000622,0.000872,0.000643,0.001521,0.001267
Simple,caso10f.txt,Augmented,20,20,0.008405,0.001393,0.007013,0.008265,0.001362,0.0418,0.0404,0.0130,0.0659,0.006986,0.000073,0.000650,0.000626,0.000714,0.000646,0.001364,0.001273
Simple,caso10f.txt,Matrix-only,20,20,0.008586,0.001397,0.007188,0.008443,0.001356,0.0152,0.0738,0.0205,0.0371,0.006996,0.000072,0.000650,0.000626,0.000882,0.000643,0.001533,0.001279
Simple,caso11a.txt,Augmented,20,20,0.008513,0.001413,0.007100,0.008390,0.001359,0.0514,0.0498,0.0086,0.0580,0.007078,0.000073,0.000660,0.000645,0.000712,0.000650,0.001378,0.001292
Simple,caso11a.txt,Matrix-only,20,20,0.008620,0.001389,0.007230,0.008521,0.001359,0.0111,0.0271,0.0135,0.0289,0.007036,0.000072,0.000650,0.000625,0.000882,0.000641,0.001536,0.001270
Simple,caso11b.txt,Augmented,20,20,0.008444,0.001393,0.007051,0.008358,0.001374,0.0064,0.0509,0.0065,0.0343,0.007043,0.000072,0.000648,0.000627,0.000711,0.000649,0.001360,0.001275
Simple,caso11b.txt,Matrix-only,20,20,0.008630,0.001411,0.007219,0.008556,0.001346,0.0843,0.0630,0.0129,0.0528,0.007054,0.000073,0.000649,0.000642,0.000877,0.000648,0.001528,0.001292
Simple,caso11c.txt,Augmented,20,20,0.008455,0.001389,0.007066,0.008355,0.001352,0.0107,0.0492,0.0165,0.0540,0.007029,0.000072,0.000646,0.000622,0.000709,0.000647,0.001357,0.001270
Simple,caso11c.txt,Matrix-only,20,20,0.008707,0.001452,0.007256,0.008507,0.001361,0.0127,0.0814,0.0206,0.1261,0.007078,0.000073,0.000660,0.000686,0.000880,0.000646,0.001543,0.001327
Simple,caso11d.txt,Augmented,20,20,0.008429,0.001391,0.007038,0.008298,0.001352,0.0097,0.0442,0.0136,0.0332,0.006998,0.000072,0.000647,0.000622,0.000711,0.000648,0.001360,0.001269
Simple,caso11d.txt,Matrix-only,20,20,0.008526,0.001393,0.007133,0.008410,0.001355,0.0087,0.0479,0.0077,0.0741,0.006955,0.000073,0.000646,0.000622,0.000873,0.000647,0.001522,0.001273
Simple,caso11e.txt,Augmented,20,20,0.008401,0.001389,0.007012,0.008277,0.001358,0.0109,0.0161,0.0147,0.0167,0.007010,0.000072,0.000646,0.000621,0.000705,0.000646,0.001349,0.001266
Simple,caso11e.txt,Matrix-only,20,20,0.008566,0.001386,0.007181,0.008437,0.001359,0.0112,0.0657,0.0119,0.0478,0.006983,0.000072,0.000649,0.000627,0.000880,0.000641,0.001528,0.001267
Simple,caso11f.txt,Augmented,20,20,0.008473,0.001435,0.007038,0.008348,0.001361,0.0094,0.0483,0.0116,0.0570,0.007028,0.000073,0.000655,0.000664,0.000714,0.000647,0.001372,0.001315
Simple,caso11f.txt,Matrix-only,20,20,0.008554,0.001396,0.007158,0.008474,0.001358,0.0104,0.0448,0.0106,0.0370,0.006992,0.000072,0.000646,0.000627,0.000876,0.000647,0.001522,0.001275
Simple,caso12a.txt,Augmented,20,20,0.008455,0.001393,0.007061,0.008357,0.001363,0.0092,0.0615,0.0135,0.0140,0.007007,0.000072,0.000651,0.000625,0.000715,0.000646,0.001366,0.001272
Simple,caso12a.txt,Matrix-only,20,20,0.008607,0.001414,0.007193,0.008497,0.001360,0.0116,0.1156,0.0087,0.0480,0.007012,0.000073,0.000649,0.000642,0.000880,0.000643,0.001529,0.001293
Simple,caso12b.txt,Augmented,20,20,0.008427,0.001389,0.007038,0.008292,0.001346,0.0133,0.0379,0.0221,0.0164,0.007036,0.000071,0.000647,0.000623,0.000709,0.000645,0.001356,0.001270
Simple,caso12b.txt,Matrix-only,20,20,0.008586,0.001472,0.007114,0.008486,0.001349,0.0136,0.0622,0.0200,0.0892,0.007034,0.000072,0.000650,0.000676,0.000873,0.000648,0.001525,0.001339
Simple,caso12c.txt,Augmented,20,20,0.008429,0.001391,0.007038,0.008321,0.001376,0.0151,0.0218,0.0139,0.0085,0.007003,0.000072,0.000648,0.000626,0.000706,0.000647,0.001355,0.001272
Simple,caso12c.txt,Matrix-only,20,20,0.008569,0.001397,0.007172,0.008492,0.001367,0.0097,0.0560,0.0107,0.0444,0.006994,0.000071,0.000649,0.000629,0.000875,0.000648,0.001525,0.001277
Simple,caso12d.txt,Augmented,20,20,0.008460,0.001423,0.007037,0.008350,0.001365,0.0345,0.0635,0.0162,0.1028,0.007029,0.000072,0.000649,0.000654,0.000712,0.000646,0.001362,0.001300
Simple,caso12d.txt,Matrix-only,20,20,0.008613,0.001398,0.007215,0.008432,0.001379,0.0092,0.0379,0.0126,0.0393,0.007041,0.000072,0.000648,0.000631,0.000873,0.000646,0.001524,0.001274
Simple,caso12e.txt,Augmented,20,20,0.008458,0.001422,0.007036,0.008297,0.001362,0.0135,0.0549,0.0213,0.0593,0.007005,0.000072,0.000652,0.000640,0.000712,0.000647,0.001365,0.001299
Simple,caso12e.txt,Matrix-only,20,20,0.008537,0.001382,0.007156,0.008461,0.001362,0.0063,0.0599,0.0070,0.0206,0.006979,0.000071,0.000648,0.000622,0.000873,0.000641,0.001525,0.001265
Simple,caso12f.txt,Augmented,20,20,0.008425,0.001387,0.007038,0.008303,0.001349,0.0146,0.0402,0.0192,0.0113,0.007005,0.000071,0.000647,0.000623,0.000710,0.000641,0.001360,0.001269
Simple,caso12f.txt,Matrix-only,20,20,0.008546,0.001394,0.007152,0.008464,0.001353,0.0119,0.0406,0.0118,0.0369,0.006987,0.000071,0.000651,0.000622,0.000874,0.000647,0.001526,0.001272
Simple,caso14a.txt,Augmented,20,20,0.008503,0.001409,0.007094,0.008377,0.001354,0.0100,0.0531,0.0133,0.0652,0.007083,0.000072,0.000658,0.000641,0.000710,0.000645,0.001369,0.001288
Simple,caso14a.txt,Matrix-only,20,20,0.008637,0.001423,0.007214,0.008523,0.001379,0.0102,0.0490,0.0126,0.0755,0.007073,0.000072,0.000653,0.000629,0.000877,0.000650,0.001530,0.001302
Simple,caso14b.txt,Augmented,20,20,0.008461,0.001393,0.007068,0.008344,0.001350,0.0089,0.0317,0.0110,0.0256,0.007060,0.000072,0.000649,0.000625,0.000709,0.000645,0.001357,0.001272
Simple,caso14b.txt,Matrix-only,20,20,0.008622,0.001387,0.007235,0.008509,0.001353,0.0124,0.0463,0.0231,0.0397,0.007070,0.000072,0.000649,0.000631,0.000879,0.000642,0.001528,0.001270
Simple,caso14c.txt,Augmented,20,20,0.008448,0.001402,0.007046,0.008338,0.001355,0.0076,0.0351,0.0072,0.0484,0.007052,0.000072,0.000648,0.000635,0.000709,0.000646,0.001360,0.001283
Simple,caso14c.txt,Matrix-only,20,20,0.008679,0.001416,0.007262,0.008505,0.001367,0.0119,0.0479,0.0233,0.0644,0.007088,0.000073,0.000655,0.000646,0.000879,0.000647,0.001532,0.001297
Simple,caso14d.txt,Augmented,20,20,0.008510,0.001410,0.007100,0.008338,0.001364,0.0119,0.0320,0.0166,0.0572,0.007069,0.000072,0.000649,0.000642,0.000706,0.000644,0.001359,0.001287
Simple,caso14d.txt,Matrix-only,20,20,0.008615,0.001391,0.007224,0.008489,0.001372,0.0073,0.0309,0.0093,0.0250,0.007039,0.000072,0.000650,0.000626,0.000874,0.000647,0.001526,0.001273
Simple,caso14e.txt,Augmented,20,20,0.008459,0.001392,0.007067,0.008366,0.001368,0.0101,0.0484,0.0139,0.0346,0.007050,0.000073,0.000649,0.000625,0.000708,0.000649,0.001356,0.001271
Simple,caso14e.txt,Matrix-only,20,20,0.008565,0.001396,0.007168,0.008467,0.001362,0.0148,0.0315,0.0075,0.0299,0.007022,0.000073,0.000646,0.000626,0.000840,0.000643,0.001481,0.001273
Simple,caso14f.txt,Augmented,20,20,0.008492,0.001394,0.007097,0.008369,0.001350,0.0358,0.1173,0.0426,0.0499,0.007082,0.000073,0.000649,0.000624,0.000703,0.000642,0.001358,0.001268
Simple,caso14f.txt,Matrix-only,20,20,0.008618,0.001375,0.007243,0.008510,0.001353,0.0086,0.0354,0.0115,0.0501,0.007068,0.000072,0.000647,0.000619,0.000840,0.000640,0.001488,0.001259
Simple,caso19a.txt,Augmented,20,20,0.008546,0.001521,0.007025,0.008368,0.001477,0.0644,0.0578,0.0212,0.0809,0.007043,0.000074,0.000708,0.000732,0.000721,0.000647,0.001428,0.001379
Simple,caso19a.txt,Matrix-only,20,20,0.008660,0.001521,0.007139,0.008562,0.001476,0.0071,0.0301,0.0068,0.0403,0.006963,0.000074,0.000709,0.000732,0.000913,0.000644,0.001630,0.001390
Simple,caso19b.txt,Augmented,20,20,0.008456,0.001512,0.006944,0.008383,0.001481,0.0059,0.0354,0.0075,0.0276,0.006967,0.000074,0.000707,0.000729,0.000721,0.000646,0.001430,0.001377
Simple,caso19b.txt,Matrix-only,20,20,0.008651,0.001518,0.007133,0.008562,0.001473,0.0062,0.0459,0.0089,0.0464,0.006968,0.000073,0.000710,0.000739,0.000912,0.000642,0.001623,0.001381
Simple,caso19c.txt,Augmented,20,20,0.008466,0.001571,0.006895,0.008372,0.001489,0.0064,0.0461,0.0084,0.0574,0.006967,0.000074,0.000706,0.000735,0.000722,0.000651,0.001425,0.001435
Simple,caso19c.txt,Matrix-only,20,20,0.008666,0.001520,0.007146,0.008406,0.001487,0.0255,0.0374,0.0099,0.0181,0.006973,0.000074,0.000708,0.000733,0.000910,0.000645,0.001621,0.001381
Simple,caso19d.txt,Augmented,20,20,0.008344,0.001385,0.006958,0.008246,0.001358,0.0105,0.0268,0.0103,0.0190,0.006949,0.000073,0.000642,0.000615,0.000695,0.000638,0.001336,0.001255
Simple,caso19d.txt,Matrix-only,20,20,0.008477,0.001373,0.007103,0.008349,0.001356,0.0112,0.0169,0.0143,0.0122,0.006917,0.000072,0.000647,0.000604,0.000836,0.000641,0.001479,0.001247
Simple,caso19e.txt,Augmented,20,20,0.008355,0.001439,0.006916,0.008265,0.001366,0.0104,0.0500,0.0127,0.0909,0.006945,0.000074,0.000643,0.000657,0.000702,0.000646,0.001345,0.001295
