instance,variant,rows,cols,sigma_max,sigma_min,sigma_min_pos,kappa2,kappa2_pos,range_proxy,rank_deficient
coupling_S6_seed20250828,FlatMat,43,38,140.01580370364022,9.742698955989986e-17,0.008434076986384197,1.4371356883356844e+18,16601.200573539805,19568.85075924086,1
coupling_S6_seed20250828,Ruiz,43,38,25.113729661909684,8.92509557378506e-23,1.9380833726879063e-06,2.813833135375508e+23,12958023.383214794,2573511351.984867,1
coupling_S6_seed20250828,SAAug,43,38,10.000506688591923,2.1539258637955017e-35,1.9380822287356693e-06,4.642920565041969e+35,5160001.232308843,1024794033.8975447,1
coupling_S6_seed20250828,SAMat,43,38,10.00055201787217,1.8607345482250916e-17,0.0064516897532039645,5.3745183736237114e+17,1550.0670987636704,195825.42511467222,1
coupling_S6_seed20250829,Base,43,38,123815.71174924004,1.6847076504796696e-21,0.0003060294684160198,7.3493885846596155e+25,404587546.3892373,70776727514.19405,1
coupling_S6_seed20250829,Flat,43,38,13.42089719174118,3.6172570061686575e-18,0.001425759385065247,3.7102415362950354e+18,9413.157179482287,14239.214715724745,1
coupling_S6_seed20250829,FlatMat,43,38,117.39688084717136,1.1982421270044904e-16,0.01323012263788402,9.79742559549748e+17,8873.453713196071,13754.55142803731,1
coupling_S6_seed20250829,Ruiz,43,38,21.805383602229238,1.792453991501621e-19,0.00011618141136870179,1.216510086485504e+20,187683.92762100158,24421439.416995514,1
coupling_S6_seed20250829,SAAug,43,38,10.000500571160151,1.069979759727894e-18,0.00011611737125575184,9.346439014606567e+18,86124.06966339052,11200289.326644465,1
coupling_S6_seed20250829,SAMat,43,38,10.000546704224693,1.7567476099536912e-16,0.0077972264695333185,5.6926485327555464e+16,1282.5774322832062,137664.5942953506,1
coupling_S6_seed20250830,Base,43,38,17008.734296799168,5.565597445862176e-21,2.592792302171422e-05,3.056048243202454e+24,656000647.7400687,155735706964.90482,1
coupling_S6_seed20250830,Flat,43,38,17.923619543809195,1.4233493112136245e-18,0.0009641833728505113,1.2592565579370359e+19,18589.43023547462,18373.18730057503,1
coupling_S6_seed20250830,FlatMat,43,38,135.67278310742486,2.8625125538931206e-16,0.010349646312724385,4.7396397588861216e+17,13108.929426952667,18373.187300574977,1
coupling_S6_seed20250830,Ruiz,43,38,23.906875894898022,1.3685989830221472e-18,2.59212347417102e-05,1.7468137994744623e+19,922289.2401969245,219065219.32763276,1
coupling_S6_seed20250830,SAAug,43,38,10.000500659030877,2.430638766738322e-18,2.591948427802033e-05,4.1143508430298614e+18,385829.4614106686,91637307.23111446,1
coupling_S6_seed20250830,SAMat,43,38,10.00055830915829,4.197557043614274e-17,0.008130774039632778,2.38247109098186e+17,1229.9638706488956,183876.4216570514,1
